invoice_id,exporter_id,importer_country,invoice_amount,invoice_date,due_date,payment_date,status
INV_0612,EXP_009,Germany,136405.72,2025-02-13,2025-05-14,2025-05-10,Paid
INV_0613,EXP_009,USA,48119.55,2024-08-31,2024-09-30,2024-10-07,Paid Late
INV_0614,EXP_041,USA,18011.17,2024-02-01,2024-04-01,2024-03-28,Paid
INV_0615,EXP_047,UK,73586.6,2023-10-22,2023-12-06,2023-12-02,Paid
INV_0616,EXP_003,France,12958.15,2025-02-22,2025-03-24,2025-03-23,Paid
INV_0617,EXP_042,Germany,18197.76,2024-02-28,2024-04-13,2024-04-15,Paid
INV_0618,EXP_012,UK,33710.21,2023-11-09,2023-12-09,2023-12-04,Paid
INV_0619,EXP_007,USA,7639.85,2025-09-15,2025-12-14,2025-12-12,Paid
INV_0620,EXP_049,USA,100614.65,2025-05-24,2025-06-23,2025-06-20,Paid
INV_0621,EXP_044,UK,100433.15,2025-08-13,2025-09-12,2025-09-14,Paid
INV_0622,EXP_035,Canada,96156.98,2023-04-17,2023-07-16,2023-07-20,Paid
INV_0623,EXP_005,UAE,5288.36,2024-03-10,2024-05-09,2024-05-13,Paid
INV_0624,EXP_020,Germany,34750.17,2025-12-02,2026-01-01,2026-01-01,Paid
INV_0625,EXP_029,UAE,86464.85,2023-05-17,2023-08-15,2023-09-23,Paid Late
INV_0626,EXP_006,UAE,79074.77,2025-06-20,2025-09-18,2025-09-18,Paid
INV_0627,EXP_019,USA,27150.89,2024-11-27,2025-01-26,,Defaulted
INV_0628,EXP_046,USA,32499.45,2024-04-13,2024-07-12,,Overdue
INV_0629,EXP_006,UK,40058.11,2025-07-22,2025-09-20,2025-09-24,Paid
INV_0630,EXP_023,Singapore,68714.23,2024-11-03,2025-01-02,2024-12-28,Paid
INV_0631,EXP_026,Germany,142890.42,2025-04-21,2025-06-05,2025-06-10,Paid
INV_0632,EXP_046,Germany,27649.45,2023-12-27,2024-01-26,2024-01-22,Paid
INV_0633,EXP_023,Singapore,144606.26,2026-01-22,2026-04-22,2026-04-19,Paid
INV_0634,EXP_035,UK,48860.12,2024-03-04,2024-04-18,2024-04-16,Paid
INV_0635,EXP_037,Singapore,108252.09,2025-08-30,2025-11-28,2025-12-01,Paid
INV_0636,EXP_013,Canada,96257.84,2023-04-06,2023-05-21,2023-05-18,Paid
INV_0637,EXP_001,Canada,14779.44,2025-08-10,2025-10-09,2025-10-11,Paid
INV_0638,EXP_009,Germany,103861.33,2025-12-28,2026-02-11,2026-02-18,Paid Late
INV_0639,EXP_015,UK,130661.78,2023-12-06,2024-03-05,2024-03-08,Paid
INV_0640,EXP_024,UK,20469.35,2024-03-08,2024-04-22,2024-04-17,Paid
INV_0641,EXP_035,UK,129113.54,2023-11-24,2024-02-22,2024-02-21,Paid
INV_0642,EXP_006,France,92453.22,2023-03-28,2023-05-12,2023-05-09,Paid
INV_0643,EXP_008,France,87803.83,2023-04-07,2023-05-22,2023-05-27,Paid
INV_0644,EXP_035,Singapore,45925.15,2025-12-14,2026-03-14,,Defaulted
INV_0645,EXP_020,UAE,113214.63,2025-03-08,2025-04-07,2025-04-04,Paid
INV_0646,EXP_009,France,140852.52,2024-10-23,2024-12-22,2024-12-24,Paid
INV_0647,EXP_021,UAE,81769.81,2026-02-01,2026-03-03,,Defaulted
INV_0648,EXP_010,Canada,105253.97,2024-03-29,2024-05-13,2024-05-10,Paid
INV_0649,EXP_012,USA,17030.83,2023-08-03,2023-10-02,2023-09-28,Paid
INV_0650,EXP_042,France,36464.58,2023-01-29,2023-04-29,2023-04-27,Paid
INV_0651,EXP_014,UK,111028.14,2025-10-28,2026-01-26,2026-01-28,Paid
INV_0652,EXP_019,UAE,6795.58,2024-06-15,2024-08-14,2024-08-11,Paid
INV_0653,EXP_040,Canada,119998.52,2025-11-02,2025-12-02,2025-12-04,Paid
INV_0654,EXP_008,USA,57416.98,2024-01-14,2024-04-13,2024-04-13,Paid
INV_0655,EXP_027,Germany,42635.88,2024-07-13,2024-08-12,2024-08-07,Paid
INV_0656,EXP_013,Germany,56178.83,2025-08-11,2025-11-09,2025-12-21,Paid Late
INV_0657,EXP_009,Canada,105182.08,2025-01-14,2025-02-28,2025-03-04,Paid
INV_0658,EXP_019,UK,146372.1,2024-04-24,2024-06-23,2024-08-13,Paid Late
INV_0659,EXP_048,UAE,28124.71,2023-02-23,2023-03-25,2023-03-20,Paid
INV_0660,EXP_037,Canada,24088.43,2023-03-30,2023-05-29,2023-06-05,Paid Late
INV_0661,EXP_013,USA,85190.18,2025-08-16,2025-11-14,2025-11-18,Paid
INV_0662,EXP_036,France,89689.95,2025-03-12,2025-06-10,2025-06-06,Paid
INV_0663,EXP_024,Singapore,55771.54,2025-10-01,2025-12-30,,Defaulted
INV_0664,EXP_023,France,51093.22,2023-03-21,2023-05-05,,Defaulted
INV_0665,EXP_022,UAE,24974.39,2023-09-14,2023-10-29,,Overdue
INV_0666,EXP_031,France,127157.73,2023-08-25,2023-10-09,2023-10-13,Paid
INV_0667,EXP_031,USA,147172.64,2025-01-02,2025-02-01,2025-02-02,Paid
INV_0668,EXP_044,USA,5082.87,2025-02-18,2025-05-19,2025-05-24,Paid
INV_0669,EXP_021,France,14056.27,2023-01-17,2023-02-16,2023-02-13,Paid
INV_0670,EXP_031,France,140299.44,2025-04-03,2025-05-03,2025-05-08,Paid
INV_0671,EXP_026,Singapore,91343.71,2023-05-03,2023-07-02,2023-07-01,Paid
INV_0672,EXP_037,USA,21332.0,2025-08-31,2025-10-15,2025-10-11,Paid
INV_0673,EXP_013,USA,81497.3,2024-05-05,2024-06-04,2024-06-05,Paid
INV_0674,EXP_041,USA,111256.47,2023-02-14,2023-03-16,,Overdue
INV_0675,EXP_003,UAE,69766.01,2023-03-14,2023-04-28,2023-04-28,Paid
INV_0676,EXP_037,Singapore,148972.45,2025-10-07,2025-12-06,2025-12-05,Paid
INV_0677,EXP_022,Germany,93996.25,2024-11-20,2025-01-19,2025-01-14,Paid
INV_0678,EXP_018,Germany,48705.8,2025-05-23,2025-06-22,2025-06-29,Paid Late
INV_0679,EXP_001,Germany,132693.39,2023-07-03,2023-09-01,2023-09-04,Paid
INV_0680,EXP_037,Singapore,37639.77,2024-04-18,2024-07-17,2024-07-14,Paid
INV_0681,EXP_036,Germany,36553.57,2025-01-09,2025-02-08,2025-02-25,Paid Late
INV_0682,EXP_047,France,136353.81,2024-10-04,2024-11-18,2024-11-22,Paid
INV_0683,EXP_013,UK,116605.06,2024-08-20,2024-10-04,2024-11-25,Paid Late
INV_0684,EXP_030,Singapore,135518.13,2023-03-09,2023-05-08,2023-05-30,Paid Late
INV_0685,EXP_012,Germany,121449.36,2025-03-07,2025-05-06,2025-05-11,Paid
INV_0686,EXP_019,Singapore,7766.29,2023-12-21,2024-01-20,,Defaulted
INV_0687,EXP_029,Germany,118103.08,2025-08-03,2025-10-02,2025-10-23,Paid Late
INV_0688,EXP_009,UK,76924.3,2023-07-23,2023-09-21,2023-11-08,Paid Late
INV_0689,EXP_030,UAE,126217.58,2023-02-23,2023-04-24,2023-04-25,Paid
INV_0690,EXP_049,Canada,16493.45,2025-12-14,2026-01-13,2026-02-08,Paid Late
INV_0691,EXP_001,France,31673.46,2023-03-10,2023-04-24,2023-06-19,Paid Late
INV_0692,EXP_015,UAE,133754.94,2024-05-29,2024-06-28,2024-06-23,Paid
INV_0693,EXP_045,UK,106391.75,2024-08-01,2024-09-30,2024-09-25,Paid
INV_0694,EXP_004,UK,100725.07,2024-10-01,2024-12-30,2025-02-18,Paid Late
INV_0695,EXP_042,Germany,137549.78,2024-11-18,2024-12-18,2024-12-16,Paid
INV_0696,EXP_037,Singapore,66254.4,2024-04-01,2024-05-31,2024-06-02,Paid
INV_0697,EXP_047,USA,145469.52,2023-04-06,2023-06-05,2023-06-10,Paid
INV_0698,EXP_048,Canada,23846.06,2023-09-30,2023-10-30,2023-11-04,Paid
INV_0699,EXP_004,USA,55343.56,2023-07-09,2023-08-08,2023-08-09,Paid
INV_0700,EXP_047,Germany,42257.43,2026-01-17,2026-02-16,2026-02-26,Paid Late
INV_0701,EXP_049,Singapore,50755.21,2025-07-17,2025-09-15,2025-09-20,Paid
INV_0702,EXP_045,Canada,57977.04,2025-12-26,2026-01-25,2026-03-16,Paid Late
INV_0703,EXP_031,UK,65639.01,2025-06-28,2025-07-28,2025-07-26,Paid
INV_0704,EXP_036,Germany,39609.33,2025-06-16,2025-08-15,2025-08-18,Paid
INV_0705,EXP_017,Canada,102303.64,2024-06-21,2024-08-05,2024-08-10,Paid
INV_0706,EXP_018,UK,80523.5,2024-08-24,2024-10-23,2024-10-26,Paid
INV_0707,EXP_003,Germany,121567.83,2024-02-22,2024-04-07,2024-04-04,Paid
INV_0708,EXP_035,France,111636.58,2025-10-04,2025-12-03,2026-01-17,Paid Late
INV_0709,EXP_019,UK,53873.26,2024-04-10,2024-05-25,2024-05-24,Paid
INV_0710,EXP_024,France,105615.77,2024-04-15,2024-06-14,2024-06-09,Paid
INV_0711,EXP_032,Canada,19554.82,2023-05-27,2023-07-26,2023-09-16,Paid Late
INV_0712,EXP_030,Canada,114264.46,2024-11-12,2024-12-12,2024-12-07,Paid
INV_0713,EXP_010,Singapore,116158.06,2023-05-26,2023-08-24,2023-09-30,Paid Late
INV_0714,EXP_029,Germany,84726.77,2024-09-01,2024-10-16,2024-10-21,Paid
INV_0715,EXP_022,UAE,104449.34,2023-12-20,2024-02-18,2024-04-12,Paid Late
INV_0716,EXP_015,UK,139192.26,2025-03-27,2025-05-26,2025-05-25,Paid
INV_0717,EXP_004,Germany,83742.33,2025-04-27,2025-05-27,2025-05-22,Paid
INV_0718,EXP_018,UAE,76672.52,2025-07-04,2025-08-18,2025-08-21,Paid
INV_0719,EXP_006,UAE,23695.95,2025-10-15,2025-12-14,2025-12-15,Paid
INV_0720,EXP_024,Germany,28319.62,2025-01-25,2025-03-11,2025-03-12,Paid
INV_0721,EXP_001,UK,104977.19,2025-07-18,2025-08-17,2025-08-16,Paid
INV_0722,EXP_022,USA,47052.81,2024-10-08,2025-01-06,,Overdue
INV_0723,EXP_017,France,82169.97,2024-02-29,2024-05-29,2024-06-03,Paid
INV_0724,EXP_018,UK,102323.3,2023-06-15,2023-09-13,2023-09-18,Paid
INV_0725,EXP_048,UK,71294.43,2024-08-30,2024-10-14,2024-10-10,Paid
INV_0726,EXP_034,UAE,17803.32,2024-05-13,2024-07-12,2024-07-14,Paid
INV_0727,EXP_004,UAE,87179.23,2024-01-17,2024-03-17,2024-03-20,Paid
INV_0728,EXP_049,Canada,77879.18,2023-12-23,2024-01-22,2024-01-21,Paid
INV_0729,EXP_023,France,69366.77,2023-08-23,2023-09-22,,Defaulted
INV_0730,EXP_044,UK,71162.74,2025-04-28,2025-06-12,2025-06-08,Paid
INV_0731,EXP_016,Canada,31785.97,2023-11-15,2023-12-15,2023-12-31,Paid Late
INV_0732,EXP_030,France,145513.62,2025-01-11,2025-02-10,2025-02-12,Paid
INV_0733,EXP_028,Germany,89666.95,2024-07-02,2024-08-01,2024-07-30,Paid
INV_0734,EXP_007,Singapore,44472.82,2024-02-25,2024-05-25,2024-05-29,Paid
INV_0735,EXP_031,Singapore,63495.26,2023-12-05,2024-01-04,2023-12-30,Paid
INV_0736,EXP_023,Germany,58394.68,2024-09-10,2024-10-25,2024-10-20,Paid
INV_0737,EXP_014,Germany,120020.8,2024-05-23,2024-08-21,2024-09-17,Paid Late
INV_0738,EXP_042,USA,45331.51,2024-12-18,2025-02-01,2025-01-31,Paid
INV_0739,EXP_035,UAE,29891.38,2023-01-21,2023-02-20,,Overdue
INV_0740,EXP_047,USA,136011.51,2024-11-08,2024-12-23,2024-12-24,Paid
INV_0741,EXP_027,UK,100729.84,2024-05-19,2024-06-18,2024-07-18,Paid Late
INV_0742,EXP_046,Germany,68306.86,2023-07-27,2023-10-25,2023-10-20,Paid
INV_0743,EXP_030,France,11147.85,2025-03-04,2025-04-18,2025-06-01,Paid Late
INV_0744,EXP_028,Singapore,38057.75,2025-02-21,2025-03-23,2025-05-17,Paid Late
INV_0745,EXP_024,France,15819.76,2024-12-13,2025-02-11,2025-02-14,Paid
INV_0746,EXP_010,Canada,55244.13,2026-02-06,2026-04-07,2026-04-03,Paid
INV_0747,EXP_043,Germany,130485.14,2024-12-13,2025-01-27,2025-01-29,Paid
INV_0748,EXP_026,Singapore,119009.64,2024-07-12,2024-09-10,2024-09-05,Paid
INV_0749,EXP_012,UAE,102588.42,2023-09-07,2023-10-22,2023-10-21,Paid
INV_0750,EXP_031,Canada,127155.39,2023-11-02,2024-01-01,2023-12-28,Paid
INV_0751,EXP_017,France,115979.14,2025-08-06,2025-09-05,2025-09-06,Paid
INV_0752,EXP_017,UAE,111534.06,2025-03-15,2025-04-14,2025-05-07,Paid Late
INV_0753,EXP_030,UAE,136912.07,2024-07-30,2024-09-28,,Defaulted
INV_0754,EXP_041,Singapore,6244.69,2023-08-01,2023-08-31,2023-09-04,Paid
INV_0755,EXP_049,Canada,18128.52,2023-07-17,2023-10-15,2023-10-12,Paid
INV_0756,EXP_050,Canada,40786.59,2025-01-04,2025-03-05,2025-03-09,Paid
INV_0757,EXP_009,France,103559.09,2024-06-17,2024-07-17,2024-08-28,Paid Late
INV_0758,EXP_050,UK,143340.25,2024-04-13,2024-05-28,,Overdue
INV_0759,EXP_033,UAE,39302.88,2023-03-12,2023-05-11,2023-05-08,Paid
INV_0760,EXP_022,USA,143079.16,2025-04-27,2025-06-11,2025-06-12,Paid
INV_0761,EXP_036,France,59814.88,2023-06-03,2023-09-01,2023-09-05,Paid
INV_0762,EXP_012,UK,100933.55,2023-09-02,2023-10-02,2023-10-03,Paid
INV_0763,EXP_005,France,122910.6,2023-06-21,2023-07-21,2023-08-21,Paid Late
INV_0764,EXP_016,Canada,55902.05,2023-09-03,2023-10-18,2023-10-19,Paid
INV_0765,EXP_001,Singapore,21290.09,2025-12-24,2026-01-23,,Overdue
INV_0766,EXP_046,France,23531.42,2023-09-26,2023-10-26,2023-11-19,Paid Late
INV_0767,EXP_033,USA,146008.35,2023-04-18,2023-05-18,2023-05-15,Paid
INV_0768,EXP_004,Canada,109470.04,2025-05-10,2025-06-24,2025-06-22,Paid
INV_0769,EXP_042,UAE,98412.26,2024-11-23,2025-02-21,2025-02-16,Paid
INV_0770,EXP_031,Singapore,122291.56,2023-04-26,2023-06-25,2023-06-20,Paid
INV_0771,EXP_028,France,143458.5,2024-02-01,2024-05-01,2024-05-02,Paid
INV_0772,EXP_026,Germany,148347.47,2024-07-17,2024-08-31,2024-08-28,Paid
INV_0773,EXP_039,UK,29020.58,2025-01-20,2025-03-06,2025-03-10,Paid
INV_0774,EXP_025,Germany,99539.3,2023-01-17,2023-04-17,2023-04-12,Paid
INV_0775,EXP_008,Canada,93913.13,2024-07-25,2024-09-23,2024-09-27,Paid
INV_0776,EXP_038,Singapore,84070.53,2025-07-01,2025-08-15,2025-09-28,Paid Late
INV_0777,EXP_022,UAE,61775.95,2025-02-22,2025-04-08,2025-04-08,Paid
INV_0778,EXP_042,France,30087.63,2023-12-21,2024-03-20,,Defaulted
INV_0779,EXP_015,France,14138.66,2025-08-07,2025-09-21,2025-09-20,Paid
INV_0780,EXP_033,USA,25968.56,2023-01-24,2023-03-25,2023-03-26,Paid
INV_0781,EXP_027,Canada,31164.1,2023-04-01,2023-05-01,2023-04-26,Paid
INV_0782,EXP_038,UAE,81608.44,2024-02-13,2024-03-14,2024-03-09,Paid
INV_0783,EXP_014,USA,105184.75,2024-11-29,2025-02-27,2025-02-23,Paid
INV_0784,EXP_036,UK,108941.08,2025-10-31,2025-11-30,2026-01-01,Paid Late
INV_0785,EXP_008,France,124314.53,2024-07-30,2024-09-13,2024-09-09,Paid
INV_0786,EXP_004,USA,135110.42,2024-07-22,2024-08-21,2024-09-29,Paid Late
INV_0787,EXP_049,Canada,56488.89,2025-04-15,2025-05-15,2025-05-18,Paid
INV_0788,EXP_036,Singapore,140509.35,2025-02-26,2025-04-27,2025-04-24,Paid
INV_0789,EXP_007,UAE,139181.84,2025-10-15,2025-12-14,2025-12-11,Paid
INV_0790,EXP_022,UK,15474.6,2025-05-15,2025-07-14,2025-07-16,Paid
INV_0791,EXP_048,USA,55882.36,2025-02-05,2025-05-06,2025-05-11,Paid
INV_0792,EXP_015,USA,120492.74,2023-10-04,2023-11-03,,Defaulted
INV_0793,EXP_016,Germany,62991.2,2023-10-07,2024-01-05,2024-01-15,Paid Late
INV_0794,EXP_021,Germany,32371.15,2023-06-08,2023-09-06,2023-09-10,Paid
INV_0795,EXP_020,UK,144635.64,2025-06-18,2025-08-17,2025-08-22,Paid
INV_0796,EXP_001,USA,77506.09,2024-06-08,2024-07-23,2024-07-18,Paid
INV_0797,EXP_049,Singapore,144412.75,2025-12-29,2026-02-12,2026-02-09,Paid
INV_0798,EXP_008,Singapore,101947.55,2023-07-03,2023-08-02,2023-08-02,Paid
INV_0799,EXP_025,Singapore,141667.28,2023-11-01,2023-12-31,2024-02-19,Paid Late
INV_0800,EXP_042,USA,35922.7,2024-04-21,2024-06-05,2024-06-24,Paid Late
INV_0801,EXP_001,France,111987.33,2024-11-29,2025-02-27,2025-04-23,Paid Late
INV_0802,EXP_036,Canada,52591.6,2024-10-28,2024-12-12,,Overdue
INV_0803,EXP_036,Canada,22656.37,2025-05-20,2025-06-19,,Overdue
INV_0804,EXP_032,USA,102906.15,2025-02-05,2025-03-07,2025-03-07,Paid
INV_0805,EXP_046,UAE,58979.26,2023-02-08,2023-05-09,,Defaulted
INV_0806,EXP_005,Canada,88770.75,2025-12-04,2026-02-02,2026-01-29,Paid
INV_0807,EXP_048,USA,51116.43,2024-08-08,2024-09-07,2024-09-04,Paid
INV_0808,EXP_012,Germany,139298.72,2023-08-17,2023-10-16,2023-10-14,Paid
INV_0809,EXP_048,UK,115515.62,2025-09-05,2025-10-05,2025-10-06,Paid
INV_0810,EXP_041,Germany,28460.71,2024-08-18,2024-10-17,2024-10-15,Paid
INV_0811,EXP_008,Singapore,31586.17,2025-09-10,2025-10-25,2025-10-25,Paid
INV_0812,EXP_013,Germany,5914.85,2023-02-16,2023-04-02,2023-04-06,Paid
INV_0813,EXP_014,Germany,100850.92,2025-02-12,2025-04-13,2025-04-15,Paid
INV_0814,EXP_010,UAE,51221.38,2025-02-24,2025-05-25,2025-05-21,Paid
INV_0815,EXP_034,UAE,23090.52,2024-05-19,2024-07-03,,Overdue
INV_0816,EXP_046,Canada,33144.81,2024-07-27,2024-09-25,2024-09-23,Paid
INV_0817,EXP_047,UK,83109.54,2023-10-20,2024-01-18,,Defaulted
INV_0818,EXP_044,Germany,70261.26,2023-12-22,2024-02-20,,Defaulted
INV_0819,EXP_030,UAE,22159.76,2025-10-01,2025-12-30,2026-01-01,Paid
INV_0820,EXP_050,UK,77041.04,2024-12-01,2025-01-30,2025-01-31,Paid
INV_0821,EXP_026,France,26504.81,2025-04-08,2025-05-08,2025-05-10,Paid
INV_0822,EXP_036,UAE,111507.86,2024-10-26,2024-12-25,2024-12-25,Paid
INV_0823,EXP_010,France,134204.8,2025-04-24,2025-06-23,2025-06-26,Paid
INV_0824,EXP_010,Canada,117793.31,2023-11-24,2024-01-08,2024-01-04,Paid
INV_0825,EXP_039,Canada,80866.55,2023-01-24,2023-02-23,2023-02-26,Paid
INV_0826,EXP_048,Germany,69109.29,2024-11-18,2025-01-02,2025-01-26,Paid Late
INV_0827,EXP_001,UK,57123.81,2023-09-06,2023-11-05,2023-10-31,Paid
INV_0828,EXP_019,Canada,66279.82,2024-07-03,2024-09-01,2024-09-03,Paid
INV_0829,EXP_048,UK,147937.84,2025-03-30,2025-06-28,2025-07-03,Paid
INV_0830,EXP_047,Singapore,59340.3,2026-02-13,2026-03-30,2026-04-03,Paid
INV_0831,EXP_019,Germany,27463.91,2025-09-12,2025-10-27,2025-10-27,Paid
INV_0832,EXP_009,UK,123234.94,2024-01-07,2024-04-06,2024-04-10,Paid
INV_0833,EXP_039,UK,17913.8,2023-08-09,2023-09-08,,Overdue
INV_0834,EXP_010,France,43848.82,2024-12-31,2025-03-31,2025-03-26,Paid
INV_0835,EXP_028,Singapore,72862.38,2025-10-26,2025-11-25,2025-11-29,Paid
INV_0836,EXP_042,Canada,80309.26,2024-01-02,2024-03-02,2024-02-28,Paid
INV_0837,EXP_003,UK,30455.43,2023-01-25,2023-03-26,2023-03-25,Paid
INV_0838,EXP_005,Singapore,145163.61,2024-05-13,2024-08-11,2024-08-11,Paid
INV_0839,EXP_044,France,7062.55,2025-02-23,2025-04-09,2025-04-14,Paid
INV_0840,EXP_039,Germany,73408.89,2023-08-30,2023-10-29,2023-10-30,Paid
INV_0841,EXP_006,USA,62365.95,2023-01-27,2023-04-27,2023-05-01,Paid
INV_0842,EXP_046,Singapore,77569.78,2025-06-09,2025-08-08,2025-08-11,Paid
INV_0843,EXP_030,UK,115576.35,2024-01-31,2024-03-01,2024-02-28,Paid
INV_0844,EXP_027,Canada,115592.32,2023-05-04,2023-08-02,2023-08-03,Paid
INV_0845,EXP_044,Canada,20893.06,2024-02-02,2024-04-02,2024-04-07,Paid
INV_0846,EXP_024,UK,118094.37,2025-04-07,2025-07-06,2025-07-06,Paid
INV_0847,EXP_035,USA,61383.38,2025-10-07,2025-12-06,2025-12-03,Paid
INV_0848,EXP_029,Singapore,115485.82,2023-06-07,2023-07-07,2023-08-09,Paid Late
INV_0849,EXP_002,Singapore,44910.99,2023-12-15,2024-02-13,2024-02-17,Paid
INV_0850,EXP_048,Germany,121915.43,2025-11-24,2026-01-08,2026-01-04,Paid
INV_0851,EXP_026,Canada,69776.99,2025-08-18,2025-10-02,2025-11-30,Paid Late
INV_0852,EXP_004,USA,116550.33,2023-09-28,2023-11-12,2023-11-14,Paid
INV_0853,EXP_010,UAE,10092.22,2025-07-22,2025-08-21,2025-08-17,Paid
INV_0854,EXP_006,UAE,59690.04,2024-04-08,2024-05-23,2024-05-28,Paid
INV_0855,EXP_044,UAE,43226.78,2023-09-04,2023-11-03,,Defaulted
INV_0856,EXP_014,USA,98435.79,2025-12-10,2026-01-24,2026-01-22,Paid
INV_0857,EXP_042,UK,127145.11,2023-09-12,2023-10-12,2023-12-02,Paid Late
INV_0858,EXP_005,Singapore,31336.62,2025-04-07,2025-06-06,2025-07-31,Paid Late
INV_0859,EXP_043,USA,84733.9,2023-05-02,2023-07-01,2023-07-05,Paid
INV_0860,EXP_013,UK,75236.86,2025-10-20,2025-12-19,2025-12-20,Paid
INV_0861,EXP_022,UAE,147548.24,2025-11-04,2025-12-19,2025-12-27,Paid Late
INV_0862,EXP_040,UAE,141723.56,2025-09-20,2025-11-19,2025-11-16,Paid
INV_0863,EXP_022,Germany,132133.85,2024-07-01,2024-09-29,2024-09-28,Paid
INV_0864,EXP_005,France,121392.49,2025-06-03,2025-07-18,2025-07-18,Paid
INV_0865,EXP_043,Canada,94165.24,2025-03-17,2025-05-01,2025-05-05,Paid
INV_0866,EXP_007,UAE,50401.65,2023-08-26,2023-11-24,2023-11-21,Paid
INV_0867,EXP_008,Germany,91694.17,2024-06-26,2024-08-10,2024-09-21,Paid Late
INV_0868,EXP_038,USA,81132.72,2025-10-19,2025-11-18,2025-11-23,Paid
INV_0869,EXP_027,Germany,127753.66,2024-10-21,2024-11-20,2024-11-15,Paid
INV_0870,EXP_020,Germany,149734.21,2023-01-31,2023-04-01,2023-03-28,Paid
INV_0871,EXP_014,Singapore,135474.52,2023-05-12,2023-07-11,2023-08-25,Paid Late
INV_0872,EXP_006,UAE,6475.5,2025-06-01,2025-07-16,,Overdue
INV_0873,EXP_025,UK,59176.88,2025-12-19,2026-02-17,2026-02-14,Paid
INV_0874,EXP_032,UAE,149019.55,2023-07-25,2023-09-08,2023-09-05,Paid
INV_0875,EXP_021,France,81982.55,2024-11-02,2024-12-02,2024-12-05,Paid
INV_0876,EXP_019,UK,60324.71,2025-10-04,2026-01-02,2026-02-26,Paid Late
INV_0877,EXP_014,Singapore,10675.16,2025-08-12,2025-09-11,2025-10-15,Paid Late
INV_0878,EXP_041,UK,135391.32,2025-12-21,2026-01-20,2026-01-22,Paid
INV_0879,EXP_026,Germany,42591.52,2026-02-03,2026-05-04,2026-04-30,Paid
INV_0880,EXP_022,USA,28433.38,2024-05-22,2024-08-20,2024-09-29,Paid Late
INV_0881,EXP_010,UK,73055.48,2025-06-19,2025-09-17,2025-09-21,Paid
INV_0882,EXP_017,UAE,38054.73,2023-06-15,2023-07-15,,Defaulted
INV_0883,EXP_026,Canada,67277.97,2023-10-17,2024-01-15,2024-01-19,Paid
INV_0884,EXP_031,UK,95827.21,2024-06-30,2024-08-14,2024-08-09,Paid
INV_0885,EXP_030,France,89788.73,2024-08-08,2024-09-07,2024-09-09,Paid
INV_0886,EXP_024,UK,104244.88,2023-06-04,2023-09-02,,Defaulted
INV_0887,EXP_032,UAE,96135.33,2024-08-24,2024-09-23,2024-10-10,Paid Late
INV_0888,EXP_039,UK,146338.76,2025-04-26,2025-07-25,2025-07-26,Paid
INV_0889,EXP_046,Singapore,120598.27,2026-02-17,2026-04-18,2026-04-17,Paid
INV_0890,EXP_005,France,135411.62,2023-02-12,2023-03-29,2023-05-23,Paid Late
INV_0891,EXP_044,France,120886.27,2025-11-13,2026-01-12,2026-01-14,Paid
INV_0892,EXP_020,France,59225.53,2023-09-30,2023-11-14,2023-11-13,Paid
INV_0893,EXP_046,USA,40847.83,2024-04-08,2024-05-23,2024-05-20,Paid
INV_0894,EXP_004,Singapore,58245.72,2024-06-23,2024-09-21,2024-09-23,Paid
INV_0895,EXP_024,UK,125402.35,2025-03-31,2025-06-29,2025-06-30,Paid
INV_0896,EXP_007,USA,60765.83,2024-05-27,2024-07-26,2024-07-26,Paid
INV_0897,EXP_050,Singapore,59243.7,2023-10-19,2023-12-03,2023-12-25,Paid Late
INV_0898,EXP_034,Singapore,143699.96,2024-02-10,2024-05-10,2024-05-06,Paid
INV_0899,EXP_039,USA,111425.13,2025-09-11,2025-10-26,2025-10-23,Paid
INV_0900,EXP_041,Germany,44832.89,2026-01-19,2026-04-19,2026-04-16,Paid
INV_0901,EXP_049,Germany,92178.73,2024-08-05,2024-09-19,2024-09-22,Paid
INV_0902,EXP_022,USA,15353.48,2023-09-26,2023-11-10,2023-12-21,Paid Late
INV_0903,EXP_027,Germany,137505.59,2026-02-07,2026-03-09,2026-04-29,Paid Late
INV_0904,EXP_017,Singapore,144653.79,2025-07-08,2025-09-06,2025-09-04,Paid
INV_0905,EXP_026,France,127239.91,2023-04-05,2023-07-04,,Overdue
INV_0906,EXP_045,UK,92352.92,2023-11-22,2024-01-21,2024-02-10,Paid Late
INV_0907,EXP_036,Singapore,64963.3,2023-05-31,2023-07-30,2023-07-30,Paid
INV_0908,EXP_003,UK,99448.71,2023-08-30,2023-10-14,2023-12-09,Paid Late
INV_0909,EXP_023,UK,71251.25,2025-08-18,2025-10-02,2025-09-29,Paid
INV_0910,EXP_049,UAE,22328.2,2024-10-10,2024-11-24,2024-11-20,Paid
INV_0911,EXP_046,France,61972.49,2025-07-06,2025-08-20,2025-08-24,Paid
INV_0912,EXP_018,UK,142860.27,2026-01-08,2026-02-07,2026-02-12,Paid
INV_0913,EXP_014,USA,109737.53,2025-02-09,2025-03-11,2025-03-15,Paid
INV_0914,EXP_026,UAE,19572.24,2025-10-14,2025-12-13,2025-12-09,Paid
INV_0915,EXP_018,UAE,88989.91,2023-06-27,2023-08-26,2023-08-27,Paid
INV_0916,EXP_050,Canada,104596.27,2023-04-27,2023-06-11,2023-06-16,Paid
INV_0917,EXP_017,UAE,35339.9,2024-08-30,2024-10-29,,Overdue
