invoice_id,exporter_id,importer_country,invoice_amount,invoice_date,due_date,payment_date,status,payment_amount,payment_delay_days,is_delayed,is_defaulted,amt_vs_avg_ratio
INV_0423,EXP_013,Germany,12180.82,2025-04-03,2025-07-02,2025-07-05,Paid,12180.82,3,True,False,0.17843620913607294
INV_0424,EXP_022,UK,144824.64,2023-05-25,2023-07-24,,Overdue,0.0,939,True,True,1.9012520035169698
INV_0425,EXP_015,UAE,23596.79,2024-09-09,2024-12-08,2024-12-09,Paid,23596.79,1,True,False,0.296488105290619
INV_0426,EXP_045,Singapore,44142.64,2024-02-24,2024-04-24,2024-04-22,Paid,44142.64,-2,False,False,0.7925704248206497
INV_0427,EXP_041,Singapore,99131.56,2025-03-02,2025-04-16,2025-06-05,Paid Late,99131.56,50,True,False,1.1889571415990106
INV_0428,EXP_015,France,90078.96,2026-01-17,2026-04-17,2026-04-21,Paid,90078.96,4,True,False,1.1318209034766786
INV_0429,EXP_036,USA,130973.46,2023-04-06,2023-07-05,2023-07-01,Paid,130973.46,-4,False,False,1.5436856082925523
INV_0430,EXP_038,UAE,86291.08,2026-01-26,2026-03-27,2026-03-22,Paid,86291.08,-5,False,False,1.0495635296874917
INV_0431,EXP_036,USA,98588.39,2024-01-12,2024-02-26,2024-02-29,Paid,98588.39,3,True,False,1.1619871597477334
INV_0432,EXP_013,USA,15987.73,2024-11-26,2025-01-10,,Defaulted,4437.48,403,True,True,0.23420343900419408
INV_0433,EXP_020,UAE,111377.55,2025-09-18,2025-11-02,2025-11-02,Paid,111377.55,0,False,False,1.3678587417139407
INV_0434,EXP_012,Germany,31674.78,2023-04-15,2023-05-30,2023-06-03,Paid,31674.78,4,True,False,0.33766412521952527
INV_0435,EXP_015,Germany,107473.6,2025-04-19,2025-07-18,2025-07-30,Paid Late,107473.6,12,True,False,1.3503804556790084
INV_0436,EXP_002,France,27273.49,2024-08-23,2024-10-07,2024-10-08,Paid,27273.49,1,True,False,0.3273505360463014
INV_0437,EXP_034,Canada,140928.41,2024-06-14,2024-09-12,2024-09-16,Paid,140928.41,4,True,False,1.8222539051203817
INV_0438,EXP_027,USA,96179.89,2023-05-11,2023-06-10,2023-06-10,Paid,96179.89,0,False,False,1.0907005322456051
INV_0439,EXP_036,UK,82961.57,2025-07-01,2025-07-31,2025-07-31,Paid,82961.57,0,False,False,0.9778055924486928
INV_0440,EXP_033,Germany,60863.88,2024-02-02,2024-03-18,2024-04-18,Paid Late,60863.88,31,True,False,0.7885160987416898
INV_0441,EXP_050,France,97446.44,2023-08-04,2023-09-03,,Defaulted,14079.44,898,True,True,1.0598085657738405
INV_0442,EXP_026,UK,100425.36,2024-12-02,2025-03-02,2025-03-04,Paid,100425.36,2,True,False,1.3019436644157216
INV_0443,EXP_019,USA,116173.87,2026-01-16,2026-03-17,,Defaulted,7684.82,0,False,True,1.6790301116669204
INV_0444,EXP_014,Canada,68601.9,2024-03-17,2024-06-15,2024-06-12,Paid,68601.9,-3,False,False,0.7820454593417756
INV_0445,EXP_038,USA,43174.62,2024-07-17,2024-09-15,,Overdue,0.0,520,True,True,0.5251354666104096
INV_0446,EXP_003,Germany,115397.21,2025-01-08,2025-03-09,2025-03-08,Paid,115397.21,-1,False,False,1.488341003934784
INV_0447,EXP_024,USA,146895.74,2023-05-08,2023-06-22,2023-06-23,Paid,146895.74,1,True,False,1.6947776254714826
INV_0448,EXP_040,UK,60368.52,2025-12-26,2026-03-26,2026-03-29,Paid,60368.52,3,True,False,0.6275938954445378
INV_0449,EXP_003,Germany,79913.87,2025-05-11,2025-06-25,2025-06-23,Paid,79913.87,-2,False,False,1.0306929387990733
INV_0450,EXP_009,Germany,127980.89,2025-03-17,2025-05-01,2025-05-31,Paid Late,127980.89,30,True,False,1.4799549636991414
INV_0451,EXP_002,Canada,71480.23,2023-02-24,2023-03-26,2023-03-31,Paid,71480.23,5,True,False,0.8579426984670062
INV_0452,EXP_047,USA,109496.1,2025-11-30,2026-01-29,2026-02-27,Paid Late,109496.1,29,True,False,1.1786204069770243
INV_0453,EXP_004,Canada,139357.69,2023-05-09,2023-06-23,2023-06-28,Paid,139357.69,5,True,False,1.7271629020491788
INV_0454,EXP_023,UK,18823.51,2024-03-22,2024-05-21,2024-05-25,Paid,18823.51,4,True,False,0.24597068040082268
INV_0455,EXP_005,France,27033.6,2023-06-11,2023-07-26,2023-07-30,Paid,27033.6,4,True,False,0.36866711379045963
INV_0456,EXP_035,Singapore,115393.36,2023-11-14,2024-02-12,2024-04-06,Paid Late,115393.36,54,True,False,1.2451893192338361
INV_0457,EXP_047,Germany,49269.86,2023-05-07,2023-07-06,2023-08-06,Paid Late,49269.86,31,True,False,0.5303427468640528
INV_0458,EXP_014,USA,148206.36,2025-06-22,2025-07-22,2025-07-21,Paid,148206.36,-1,False,False,1.6895175043777586
INV_0459,EXP_017,USA,50726.91,2024-06-06,2024-07-21,2024-07-22,Paid,50726.91,1,True,False,0.6058587978702927
INV_0460,EXP_018,Singapore,77577.39,2024-04-11,2024-07-10,2024-08-21,Paid Late,77577.39,42,True,False,0.7858847582647531
INV_0461,EXP_048,UAE,69262.73,2024-04-29,2024-07-28,2024-08-02,Paid,69262.73,5,True,False,0.8740531144214054
INV_0462,EXP_023,Germany,135866.34,2023-02-25,2023-04-11,2023-04-15,Paid,135866.34,4,True,False,1.775393435834736
INV_0463,EXP_047,UK,18072.01,2025-03-23,2025-05-07,2025-06-28,Paid Late,18072.01,52,True,False,0.19452783963166587
INV_0464,EXP_047,Canada,65783.57,2025-02-27,2025-04-13,2025-04-28,Paid Late,65783.57,15,True,False,0.7080969828678974
INV_0465,EXP_004,UAE,106822.64,2024-12-26,2025-02-09,2025-02-06,Paid,106822.64,-3,False,False,1.3239319689279772
INV_0466,EXP_028,Germany,12604.22,2024-10-30,2024-11-29,,Overdue,0.0,445,True,True,0.12978856679023398
INV_0467,EXP_035,Canada,13489.69,2023-11-17,2024-01-01,2024-02-09,Paid Late,13489.69,39,True,False,0.14556485665878424
INV_0468,EXP_019,Germany,143163.42,2024-02-25,2024-04-10,2024-04-15,Paid,143163.42,5,True,False,2.069102915046372
INV_0469,EXP_015,USA,28562.03,2025-05-01,2025-07-30,2025-07-26,Paid,28562.03,-4,False,False,0.35887517573169136
INV_0470,EXP_015,UAE,33665.0,2026-01-14,2026-02-28,2026-04-21,Paid Late,33665.0,52,True,False,0.42299279116391203
INV_0471,EXP_039,USA,55477.93,2024-12-06,2025-01-20,2025-01-15,Paid,55477.93,-5,False,False,0.7573490116434811
INV_0472,EXP_025,UK,63746.45,2023-01-08,2023-04-08,2023-04-10,Paid,63746.45,2,True,False,0.9263737513850637
INV_0473,EXP_004,Canada,131435.36,2024-10-14,2025-01-12,,Overdue,0.0,401,True,True,1.6289756080879247
INV_0474,EXP_002,USA,33475.85,2023-04-25,2023-05-25,2023-07-07,Paid Late,33475.85,43,True,False,0.40179446935854474
INV_0475,EXP_002,UK,27693.52,2024-07-19,2024-10-17,,Defaulted,9882.69,488,True,True,0.33239195339536554
INV_0476,EXP_011,France,123076.9,2023-03-17,2023-05-01,2023-05-04,Paid,123076.9,3,True,False,1.6642363264289495
INV_0477,EXP_008,UK,127282.95,2025-08-05,2025-10-04,,Overdue,0.0,136,True,True,1.737824107049377
INV_0478,EXP_018,UK,122387.84,2024-10-15,2024-12-14,2024-12-10,Paid,122387.84,-4,False,False,1.2398295180199448
INV_0479,EXP_042,USA,147193.58,2024-01-09,2024-02-08,2024-02-05,Paid,147193.58,-3,False,False,1.9565162315651776
INV_0480,EXP_004,Singapore,49401.76,2024-12-24,2025-03-24,2025-03-25,Paid,49401.76,1,True,False,0.6122725424620417
INV_0481,EXP_043,UAE,145126.68,2025-06-28,2025-08-12,2025-08-11,Paid,145126.68,-1,False,False,1.6437418443528198
INV_0482,EXP_048,France,88962.64,2023-03-13,2023-04-12,2023-04-15,Paid,88962.64,3,True,False,1.1226538797871568
INV_0483,EXP_021,UK,83197.63,2024-11-24,2025-01-23,2025-01-25,Paid,83197.63,2,True,False,1.1041711303175565
INV_0484,EXP_033,Germany,92836.97,2023-11-28,2023-12-28,2024-01-02,Paid,92836.97,5,True,False,1.2027403675776058
INV_0485,EXP_004,UK,83889.5,2023-08-20,2023-09-19,2023-09-22,Paid,83889.5,3,True,False,1.03970460669558
INV_0486,EXP_034,Canada,109129.72,2024-10-08,2024-11-22,2024-11-17,Paid,109129.72,-5,False,False,1.411085659979374
INV_0487,EXP_022,Germany,14451.79,2023-11-22,2024-01-21,2024-01-21,Paid,14451.79,0,False,False,0.18972251332305407
INV_0488,EXP_025,UAE,79715.53,2025-02-09,2025-03-11,2025-03-08,Paid,79715.53,-3,False,False,1.1584390122077166
INV_0489,EXP_014,UAE,67867.67,2023-10-19,2024-01-17,2024-01-15,Paid,67867.67,-2,False,False,0.77367541073361
INV_0490,EXP_018,UAE,47724.52,2024-07-23,2024-09-06,2024-09-11,Paid,47724.52,5,True,False,0.48346525789925876
INV_0491,EXP_023,UAE,20082.45,2024-08-26,2024-11-24,2024-11-20,Paid,20082.45,-4,False,False,0.2624215085611292
INV_0492,EXP_031,Canada,34910.86,2023-02-05,2023-05-06,2023-05-08,Paid,34910.86,2,True,False,0.40490349376488455
INV_0493,EXP_017,UAE,120417.93,2024-05-03,2024-06-02,2024-06-28,Paid Late,120417.93,26,True,False,1.4382161718864612
INV_0494,EXP_007,Canada,112684.32,2024-12-27,2025-02-25,,Defaulted,30415.67,357,True,True,1.8696772234602042
INV_0495,EXP_036,Singapore,116619.24,2023-06-11,2023-07-11,2023-07-08,Paid,116619.24,-3,False,False,1.3745032194920646
INV_0496,EXP_037,UK,33600.2,2025-01-19,2025-03-05,2025-02-28,Paid,33600.2,-5,False,False,0.4511762981704355
INV_0497,EXP_045,USA,15672.66,2024-03-29,2024-05-13,2024-07-11,Paid Late,15672.66,59,True,False,0.28139881969609437
INV_0498,EXP_044,France,60999.87,2023-08-20,2023-09-19,2023-09-15,Paid,60999.87,-4,False,False,1.00933356611877
INV_0499,EXP_027,France,112448.55,2024-07-06,2024-09-04,2024-09-03,Paid,112448.55,-1,False,False,1.275190617656628
INV_0500,EXP_023,Canada,127088.63,2024-12-19,2025-02-17,2025-04-12,Paid Late,127088.63,54,True,False,1.6606932921813418
INV_0501,EXP_038,Canada,139415.53,2025-04-15,2025-05-15,2025-06-14,Paid Late,139415.53,30,True,False,1.6957193693722734
INV_0502,EXP_030,UAE,90170.47,2023-03-22,2023-04-21,2023-06-15,Paid Late,90170.47,55,True,False,1.151887316396241
INV_0503,EXP_030,Canada,69993.04,2025-03-23,2025-05-22,2025-05-19,Paid,69993.04,-3,False,False,0.8941296969175689
INV_0504,EXP_011,Germany,22505.78,2023-02-03,2023-03-20,2023-03-18,Paid,22505.78,-2,False,False,0.304321417184038
INV_0505,EXP_031,Canada,36367.59,2025-11-13,2026-02-11,2026-02-13,Paid,36367.59,2,True,False,0.42179895456052574
INV_0506,EXP_033,France,37104.53,2025-11-19,2025-12-19,2025-12-20,Paid,37104.53,1,True,False,0.4807041424444842
INV_0507,EXP_001,USA,49599.58,2023-09-20,2023-12-19,,Defaulted,2825.17,791,True,True,0.6561197016833197
INV_0508,EXP_020,UK,41962.51,2023-12-03,2024-02-01,2024-02-04,Paid,41962.51,3,True,False,0.5153532837430762
INV_0509,EXP_003,Germany,96174.35,2024-12-08,2025-01-22,2025-01-23,Paid,96174.35,1,True,False,1.2404132529007876
INV_0510,EXP_007,France,69666.04,2025-04-11,2025-05-11,2025-06-13,Paid Late,69666.04,33,True,False,1.1559106736116214
INV_0511,EXP_003,Canada,95040.17,2025-09-13,2025-11-12,2025-12-05,Paid Late,95040.17,23,True,False,1.225785112412445
INV_0512,EXP_002,Germany,22159.44,2023-09-15,2023-12-14,2024-01-26,Paid Late,22159.44,43,True,False,0.26596906235637063
INV_0513,EXP_001,UAE,37848.62,2023-03-21,2023-06-19,2023-06-19,Paid,37848.62,0,False,False,0.5006741037630827
INV_0514,EXP_035,USA,148793.39,2024-06-24,2024-07-24,2024-09-01,Paid Late,148793.39,39,True,False,1.605603130029273
INV_0515,EXP_041,USA,72966.04,2025-05-27,2025-07-11,2025-07-13,Paid,72966.04,2,True,False,0.8751349656173985
INV_0516,EXP_008,France,5157.97,2023-09-22,2023-12-21,2023-12-25,Paid,5157.97,4,True,False,0.07042297974267155
INV_0517,EXP_007,UAE,40126.58,2023-06-04,2023-08-03,2023-07-30,Paid,40126.58,-4,False,False,0.6657869762301779
INV_0518,EXP_047,UK,98822.25,2025-11-11,2025-12-11,2025-12-09,Paid,98822.25,-2,False,False,1.0637266579666786
INV_0519,EXP_036,UAE,34073.14,2024-10-23,2024-12-22,2025-01-18,Paid Late,34073.14,27,True,False,0.4015944592693611
INV_0520,EXP_029,Germany,77967.93,2025-11-06,2026-02-04,2026-01-31,Paid,77967.93,-4,False,False,1.0659803820860227
INV_0521,EXP_017,USA,24038.51,2023-08-24,2023-09-23,2023-09-23,Paid,24038.51,0,False,False,0.2871048674400433
INV_0522,EXP_040,Germany,142645.89,2023-06-12,2023-08-11,2023-08-07,Paid,142645.89,-4,False,False,1.4829531976972943
INV_0523,EXP_006,France,11614.63,2024-11-27,2025-01-26,2025-03-12,Paid Late,11614.63,45,True,False,0.16733993513756082
INV_0524,EXP_049,France,43664.82,2023-06-06,2023-07-21,2023-09-12,Paid Late,43664.82,53,True,False,0.7419961262965469
INV_0525,EXP_006,USA,8984.4,2023-02-27,2023-04-13,2023-06-07,Paid Late,8984.4,55,True,False,0.12944440875429536
INV_0526,EXP_010,Canada,144265.07,2025-03-11,2025-04-25,2025-04-26,Paid,144265.07,1,True,False,1.7060330188533617
INV_0527,EXP_037,UAE,77742.02,2024-07-05,2024-10-03,2024-09-28,Paid,77742.02,-5,False,False,1.043903214739554
INV_0528,EXP_026,France,98634.66,2025-05-15,2025-08-13,2025-08-16,Paid,98634.66,3,True,False,1.2787285072097208
INV_0529,EXP_014,Canada,123996.92,2024-07-27,2024-09-25,2024-09-27,Paid,123996.92,2,True,False,1.4135356055497792
INV_0530,EXP_025,Canada,110528.16,2025-06-01,2025-08-30,2025-08-29,Paid,110528.16,-1,False,False,1.6062131493265672
INV_0531,EXP_028,France,93730.41,2023-07-19,2023-09-02,2023-08-31,Paid,93730.41,-2,False,False,0.9651636974410964
INV_0532,EXP_036,Canada,114801.22,2024-04-12,2024-05-12,2024-05-07,Paid,114801.22,-5,False,False,1.3530755859120398
INV_0533,EXP_040,Singapore,58934.21,2025-07-20,2025-08-19,2025-08-23,Paid,58934.21,4,True,False,0.6126827430728207
INV_0534,EXP_022,Canada,53279.88,2025-11-06,2025-12-06,2025-12-03,Paid,53279.88,-3,False,False,0.6994561049635181
INV_0535,EXP_042,Singapore,5763.57,2024-06-23,2024-08-22,2024-09-22,Paid Late,5763.57,31,True,False,0.07661012291950581
INV_0536,EXP_035,France,94137.58,2025-08-14,2025-09-13,2025-10-14,Paid Late,94137.58,31,True,False,1.0158219602455532
INV_0537,EXP_017,USA,42269.2,2023-05-23,2023-06-22,2023-06-24,Paid,42269.2,2,True,False,0.5048438136472135
INV_0538,EXP_033,Singapore,80655.7,2023-05-07,2023-06-21,2023-06-20,Paid,80655.7,-1,False,False,1.0449271046354605
INV_0539,EXP_039,UAE,112650.31,2025-09-13,2025-10-28,2025-10-28,Paid,112650.31,0,False,False,1.5378295646544806
INV_0540,EXP_011,France,123486.32,2026-01-14,2026-02-13,2026-02-15,Paid,123486.32,2,True,False,1.669772472015705
INV_0541,EXP_025,UAE,70259.88,2023-01-15,2023-02-14,2023-02-17,Paid,70259.88,3,True,False,1.021027972655174
INV_0542,EXP_023,Singapore,40517.7,2024-01-14,2024-02-28,2024-03-01,Paid,40517.7,2,True,False,0.529453127353847
INV_0543,EXP_046,Germany,142749.6,2024-01-05,2024-04-04,2024-03-31,Paid,142749.6,-4,False,False,2.0177583617468753
INV_0544,EXP_042,Germany,61523.65,2023-12-21,2024-01-20,,Overdue,0.0,759,True,True,0.8177803668484382
INV_0545,EXP_007,UK,31097.59,2023-08-22,2023-09-21,,Defaulted,878.89,880,True,True,0.5159764528685429
INV_0546,EXP_024,Germany,18551.06,2024-12-26,2025-02-24,2025-02-23,Paid,18551.06,-1,False,False,0.21402881674294302
INV_0547,EXP_039,Singapore,52795.0,2025-01-06,2025-04-06,2025-04-02,Paid,52795.0,-4,False,False,0.7207233772009443
INV_0548,EXP_015,Singapore,69139.13,2023-05-27,2023-07-26,2023-07-24,Paid,69139.13,-2,False,False,0.8687168744198593
INV_0549,EXP_006,UK,93716.66,2025-01-14,2025-02-13,2025-02-09,Paid,93716.66,-4,False,False,1.3502401545041764
INV_0550,EXP_033,Singapore,102812.06,2025-08-05,2025-10-04,2025-09-29,Paid,102812.06,-5,False,False,1.3319716793407936
INV_0551,EXP_025,France,47812.46,2025-10-13,2025-11-12,2025-11-11,Paid,47812.46,-1,False,False,0.6948184241341802
INV_0552,EXP_008,USA,60434.77,2024-01-15,2024-04-14,2024-04-17,Paid,60434.77,3,True,False,0.8251301545885327
INV_0553,EXP_026,Singapore,57068.91,2023-09-09,2023-11-08,2023-11-10,Paid,57068.91,2,True,False,0.7398579981153268
INV_0554,EXP_036,Canada,85039.36,2025-01-21,2025-03-22,2025-03-27,Paid,85039.36,5,True,False,1.0022949395275145
INV_0555,EXP_028,Germany,116525.11,2024-05-17,2024-06-16,2024-06-15,Paid,116525.11,-1,False,False,1.1998859923084777
INV_0556,EXP_045,UK,8170.92,2023-04-04,2023-05-19,2023-06-16,Paid Late,8170.92,28,True,False,0.14670689237380324
INV_0557,EXP_019,France,32881.78,2024-06-25,2024-08-24,,Defaulted,7027.21,542,True,True,0.4752316398275026
INV_0558,EXP_005,Canada,26862.45,2026-01-27,2026-04-27,2026-05-28,Paid Late,26862.45,31,True,False,0.3663330784964094
INV_0559,EXP_046,France,11600.98,2023-10-25,2024-01-23,2024-01-28,Paid,11600.98,5,True,False,0.16397926438643798
INV_0560,EXP_022,UAE,119592.4,2025-02-11,2025-05-12,2025-05-08,Paid,119592.4,-4,False,False,1.5700041795747106
INV_0561,EXP_050,USA,123906.04,2025-01-10,2025-04-10,2025-04-15,Paid,123906.04,5,True,False,1.3475780392091912
INV_0562,EXP_050,UAE,132700.21,2025-01-06,2025-03-07,2025-03-03,Paid,132700.21,-4,False,False,1.4432217250623771
INV_0563,EXP_024,USA,139833.53,2023-02-27,2023-04-13,,Defaulted,23612.34,1041,True,True,1.613298914826906
INV_0564,EXP_037,Canada,5153.63,2026-01-20,2026-03-21,,Outstanding,0.0,0,False,False,0.06920184122535288
INV_0565,EXP_018,USA,121607.75,2024-06-13,2024-07-28,2024-07-30,Paid,121607.75,2,True,False,1.2319269469090226
INV_0566,EXP_040,Germany,61394.69,2025-06-07,2025-08-06,2025-08-06,Paid,61394.69,0,False,False,0.6382620057061167
INV_0567,EXP_035,USA,22992.69,2024-11-08,2024-12-23,2024-12-27,Paid,22992.69,4,True,False,0.24811004730648828
INV_0568,EXP_036,UAE,55854.93,2024-06-12,2024-09-10,2024-09-10,Paid,55854.93,0,False,False,0.6583200260051764
INV_0569,EXP_004,UAE,27894.12,2025-07-07,2025-09-05,2025-09-29,Paid Late,27894.12,24,True,False,0.34571245583439303
INV_0570,EXP_013,France,95853.77,2025-05-04,2025-08-02,2025-08-04,Paid,95853.77,2,True,False,1.4041569738491362
INV_0571,EXP_010,USA,113168.57,2025-08-18,2025-09-17,2025-09-13,Paid,113168.57,-4,False,False,1.3382956603176221
INV_0572,EXP_041,Germany,80720.69,2024-02-18,2024-05-18,2024-05-22,Paid,80720.69,4,True,False,0.9681421421220431
INV_0573,EXP_044,France,103104.51,2025-11-10,2025-12-10,2025-12-09,Paid,103104.51,-1,False,False,1.7060174515327389
INV_0574,EXP_036,Germany,73933.61,2024-09-23,2024-12-22,2024-12-18,Paid,73933.61,-4,False,False,0.8713998219648036
INV_0575,EXP_023,UAE,101554.16,2024-10-04,2025-01-02,2025-01-05,Paid,101554.16,3,True,False,1.3270291158627703
INV_0576,EXP_010,UAE,123417.82,2024-07-16,2024-08-30,2024-08-27,Paid,123417.82,-3,False,False,1.4595000441541448
INV_0577,EXP_010,Singapore,73167.16,2025-09-02,2025-10-02,2025-10-06,Paid,73167.16,4,True,False,0.8652516569376559
INV_0578,EXP_003,USA,63745.98,2023-10-20,2024-01-18,2024-02-23,Paid Late,63745.98,36,True,False,0.8221668086256735
INV_0579,EXP_012,UAE,63170.04,2024-04-06,2024-07-05,2024-07-01,Paid,63170.04,-4,False,False,0.6734145050630951
INV_0580,EXP_023,France,11884.9,2024-06-09,2024-07-24,2024-07-27,Paid,11884.9,3,True,False,0.15530243506634722
INV_0581,EXP_039,Singapore,66679.18,2026-01-11,2026-04-11,2026-04-06,Paid,66679.18,-5,False,False,0.9102612709269752
INV_0582,EXP_019,France,84825.03,2026-02-10,2026-03-12,2026-03-14,Paid,84825.03,2,True,False,1.2259536468316832
INV_0583,EXP_023,Germany,66767.91,2023-07-18,2023-10-16,,Defaulted,24932.94,855,True,True,0.8724700256031365
INV_0584,EXP_022,Germany,42480.14,2026-01-30,2026-03-01,2026-03-05,Paid,42480.14,4,True,False,0.5576775560062249
INV_0585,EXP_029,Germany,99647.33,2023-04-07,2023-05-22,2023-06-11,Paid Late,99647.33,20,True,False,1.3623819294324218
INV_0586,EXP_014,UAE,123930.66,2024-09-11,2024-12-10,2024-12-13,Paid,123930.66,3,True,False,1.412780257197387
INV_0587,EXP_038,France,47911.77,2023-02-09,2023-03-26,2023-03-22,Paid,47911.77,-4,False,False,0.5827537033349829
INV_0588,EXP_048,USA,25483.4,2023-09-10,2023-11-09,2023-11-04,Paid,25483.4,-5,False,False,0.321584857195875
INV_0589,EXP_013,Singapore,32135.32,2025-12-29,2026-02-27,2026-02-27,Paid,32135.32,0,False,False,0.470748658971615
INV_0590,EXP_023,USA,67473.72,2023-04-20,2023-07-19,2023-07-16,Paid,67473.72,-3,False,False,0.8816929901795467
INV_0591,EXP_018,UK,133594.65,2025-01-08,2025-02-22,2025-02-24,Paid,133594.65,2,True,False,1.3533582300295783
INV_0592,EXP_033,Canada,40407.87,2024-11-26,2025-02-24,,Defaulted,7859.46,358,True,True,0.5235002436726244
INV_0593,EXP_049,UAE,33663.99,2025-04-30,2025-06-29,2025-06-25,Paid,33663.99,-4,False,False,0.5720520587439886
INV_0594,EXP_021,UK,136762.43,2023-03-05,2023-04-19,2023-04-24,Paid,136762.43,5,True,False,1.8150652478691485
INV_0595,EXP_027,Singapore,71217.07,2026-01-19,2026-02-18,2026-02-17,Paid,71217.07,-1,False,False,0.8076168121420447
INV_0596,EXP_042,Singapore,117024.03,2025-10-05,2025-12-04,2025-11-29,Paid,117024.03,-5,False,False,1.555498644561606
INV_0597,EXP_033,Canada,68643.8,2023-12-29,2024-02-12,2024-02-08,Paid,68643.8,-4,False,False,0.8893080983138901
INV_0598,EXP_017,Germany,96942.44,2024-07-02,2024-08-16,2024-08-14,Paid,96942.44,-2,False,False,1.157835755440514
INV_0599,EXP_026,Germany,66595.66,2024-10-02,2024-11-16,2024-11-21,Paid,66595.66,5,True,False,0.8633655643811832
INV_0600,EXP_038,Canada,118494.76,2023-02-15,2023-04-01,2023-04-04,Paid,118494.76,3,True,False,1.4412588016637664
INV_0601,EXP_010,France,7921.02,2024-06-09,2024-08-08,2024-08-11,Paid,7921.02,3,True,False,0.09367147337188313
INV_0602,EXP_021,UK,97896.32,2024-07-28,2024-08-27,2024-09-10,Paid Late,97896.32,14,True,False,1.2992472298589421
INV_0603,EXP_008,UK,5584.01,2025-07-05,2025-08-19,2025-10-06,Paid Late,5584.01,48,True,False,0.07623980424718937
INV_0604,EXP_043,Singapore,127954.45,2025-06-11,2025-07-11,2025-07-08,Paid,127954.45,-3,False,False,1.449244781429236
INV_0605,EXP_050,Canada,76569.71,2025-07-15,2025-08-29,2025-08-25,Paid,76569.71,-4,False,False,0.8327573027482471
INV_0606,EXP_042,UAE,107773.39,2024-04-19,2024-06-03,2024-06-05,Paid,107773.39,2,True,False,1.4325379331476564
INV_0607,EXP_020,UAE,44010.95,2023-03-31,2023-04-30,2023-04-30,Paid,44010.95,0,False,False,0.5405107464532588
INV_0608,EXP_025,UK,63130.7,2025-07-25,2025-09-23,2025-09-20,Paid,63130.7,-3,False,False,0.9174255725074109
INV_0609,EXP_046,Germany,104864.4,2025-12-04,2026-02-02,2026-01-30,Paid,104864.4,-3,False,False,1.4822529796900938
INV_0610,EXP_034,USA,5419.58,2025-11-18,2026-01-17,2026-02-21,Paid Late,5419.58,35,True,False,0.07007707543931219
INV_0611,EXP_020,UAE,20815.3,2023-03-28,2023-04-27,2023-04-27,Paid,20815.3,0,False,False,0.2556385022511106
INV_0612,EXP_009,Germany,136405.72,2025-02-13,2025-05-14,2025-05-10,Paid,136405.72,-4,False,False,1.5773786413811879
INV_0613,EXP_009,USA,48119.55,2024-08-31,2024-09-30,2024-10-07,Paid Late,48119.55,7,True,False,0.5564484422124977
INV_0614,EXP_041,USA,18011.17,2024-02-01,2024-04-01,2024-03-28,Paid,18011.17,-4,False,False,0.2160211056907997
INV_0615,EXP_047,UK,73586.6,2023-10-22,2023-12-06,2023-12-02,Paid,73586.6,-4,False,False,0.7920891103889134
INV_0616,EXP_003,France,12958.15,2025-02-22,2025-03-24,2025-03-23,Paid,12958.15,-1,False,False,0.16712835587738664
INV_0617,EXP_042,Germany,18197.76,2024-02-28,2024-04-13,2024-04-15,Paid,18197.76,2,True,False,0.2418869954662936
INV_0618,EXP_012,UK,33710.21,2023-11-09,2023-12-09,2023-12-04,Paid,33710.21,-5,False,False,0.35936251398167546
INV_0619,EXP_007,USA,7639.85,2025-09-15,2025-12-14,2025-12-12,Paid,7639.85,-2,False,False,0.12676167842741956
INV_0620,EXP_049,USA,100614.65,2025-05-24,2025-06-23,2025-06-20,Paid,100614.65,-3,False,False,1.709744378854255
INV_0621,EXP_044,UK,100433.15,2025-08-13,2025-09-12,2025-09-14,Paid,100433.15,2,True,False,1.661815827575392
INV_0622,EXP_035,Canada,96156.98,2023-04-17,2023-07-16,2023-07-20,Paid,96156.98,4,True,False,1.0376129481434773
INV_0623,EXP_005,UAE,5288.36,2024-03-10,2024-05-09,2024-05-13,Paid,5288.36,4,True,False,0.07211930404699764
INV_0624,EXP_020,Germany,34750.17,2025-12-02,2026-01-01,2026-01-01,Paid,34750.17,0,False,False,0.4267765255255258
INV_0625,EXP_029,UAE,86464.85,2023-05-17,2023-08-15,2023-09-23,Paid Late,86464.85,39,True,False,1.1821505821689848
INV_0626,EXP_006,UAE,79074.77,2025-06-20,2025-09-18,2025-09-18,Paid,79074.77,0,False,False,1.1392844096469317
INV_0627,EXP_019,USA,27150.89,2024-11-27,2025-01-26,,Defaulted,8612.86,387,True,True,0.3924046075813457
INV_0628,EXP_046,USA,32499.45,2024-04-13,2024-07-12,,Overdue,0.0,585,True,True,0.459378078745401
INV_0629,EXP_006,UK,40058.11,2025-07-22,2025-09-20,2025-09-24,Paid,40058.11,4,True,False,0.5771446468060779
INV_0630,EXP_023,Singapore,68714.23,2024-11-03,2025-01-02,2024-12-28,Paid,68714.23,-5,False,False,0.897902989735635
INV_0631,EXP_026,Germany,142890.42,2025-04-21,2025-06-05,2025-06-10,Paid,142890.42,5,True,False,1.8524730907083782
INV_0632,EXP_046,Germany,27649.45,2023-12-27,2024-01-26,2024-01-22,Paid,27649.45,-4,False,False,0.39082357453332367
INV_0633,EXP_023,Singapore,144606.26,2026-01-22,2026-04-22,2026-04-19,Paid,144606.26,-3,False,False,1.8895997697782334
INV_0634,EXP_035,UK,48860.12,2024-03-04,2024-04-18,2024-04-16,Paid,48860.12,-2,False,False,0.5272409050268018
