invoice_id,exporter_id,importer_country,invoice_amount,risk_score,risk_category,risk_explanation,default_rate_raw,avg_delay_raw,volatility_raw,country_risk_raw
INV_0351,EXP_042,Germany,33366.3,38.29,Medium,Standard risk profile. No major red flags.,0.1,82.05,0.4435092042551937,0.06289308176100629
INV_0352,EXP_001,UAE,139400.3,72.44,High,Risk Drivers: Frequent payment delays (114.1 days avg); High-risk importer country (UAE),0.1363636363636363,114.0909090909091,1.8440334222702135,0.13286713286713286
INV_0353,EXP_030,UK,8210.57,33.6,Medium,Standard risk profile. No major red flags.,0.1,52.5,0.1048863496373423,0.09210526315789473
INV_0354,EXP_010,Germany,92497.04,22.55,Low,Standard risk profile. No major red flags.,0.0357142857142857,35.714285714285715,1.093840694675434,0.06289308176100629
INV_0355,EXP_007,Singapore,5088.89,61.05,Medium,Risk Drivers: High historical default rate (19.0%); Frequent payment delays (113.3 days avg),0.1904761904761904,113.28571428571428,0.084435720299811,0.08196721311475409
INV_0356,EXP_014,Singapore,80431.88,21.92,Low,Standard risk profile. No major red flags.,0.0416666666666666,21.25,0.916904437636896,0.08196721311475409
INV_0357,EXP_040,Canada,141466.52,12.35,Low,Standard risk profile. No major red flags.,0.0,2.375,1.470692413227666,0.06206896551724138
INV_0358,EXP_035,Germany,81875.53,30.75,Medium,Standard risk profile. No major red flags.,0.074074074074074,49.51851851851852,0.8835043494929824,0.06289308176100629
INV_0359,EXP_026,UAE,8604.92,38.15,Medium,Risk Drivers: High-risk importer country (UAE),0.0833333333333333,64.125,0.1115566932177702,0.13286713286713286
INV_0360,EXP_046,France,139923.72,65.63,Medium,Risk Drivers: High historical default rate (15.8%); Unusual invoice amount (high volatility),0.1578947368421052,103.63157894736842,1.977814691156602,0.05755395683453238
INV_0361,EXP_023,Germany,141770.2,69.26,Medium,Risk Drivers: Frequent payment delays (138.9 days avg),0.1428571428571428,138.89285714285714,1.852540389893315,0.06289308176100629
INV_0362,EXP_016,Canada,112002.67,12.6,Low,Standard risk profile. No major red flags.,0.0,3.5,1.4743060715817204,0.06206896551724138
INV_0363,EXP_024,Canada,99256.34,79.62,High,Risk Drivers: High historical default rate (21.1%); Frequent payment delays (157.2 days avg),0.2105263157894736,157.21052631578948,1.1451484176340998,0.06206896551724138
INV_0364,EXP_012,UAE,111810.48,19.6,Low,Risk Drivers: High-risk importer country (UAE),0.0,3.3157894736842106,1.1919384418636918,0.13286713286713286
INV_0365,EXP_023,USA,48402.2,64.9,Medium,Risk Drivers: Frequent payment delays (138.9 days avg),0.1428571428571428,138.89285714285714,0.6324815120504464,0.10714285714285714
INV_0366,EXP_047,Canada,63863.7,24.63,Low,Standard risk profile. No major red flags.,0.0526315789473684,48.05263157894737,0.6874314252750425,0.06206896551724138
INV_0367,EXP_005,Canada,118406.52,43.39,Medium,Standard risk profile. No major red flags.,0.0909090909090909,67.18181818181819,1.6147531213886548,0.06206896551724138
INV_0368,EXP_035,France,99272.18,31.61,Medium,Standard risk profile. No major red flags.,0.074074074074074,49.51851851851852,1.0712285198477525,0.05755395683453238
INV_0369,EXP_038,Germany,137267.51,46.81,Medium,Standard risk profile. No major red flags.,0.1176470588235294,55.64705882352941,1.669592874570733,0.06289308176100629
INV_0370,EXP_016,UAE,67536.4,17.09,Low,Risk Drivers: High-risk importer country (UAE),0.0,3.5,0.8889906336408918,0.13286713286713286
INV_0371,EXP_019,UAE,81802.99,72.79,High,Risk Drivers: High historical default rate (19.0%); High-risk importer country (UAE),0.1904761904761904,91.47619047619048,1.1822769047324324,0.13286713286713286
INV_0372,EXP_038,France,89805.52,41.25,Medium,Standard risk profile. No major red flags.,0.1176470588235294,55.64705882352941,1.0923098720820348,0.05755395683453238
INV_0373,EXP_022,Canada,111122.94,53.29,Medium,Standard risk profile. No major red flags.,0.12,96.52,1.4588174520005437,0.06206896551724138
INV_0374,EXP_046,UAE,39565.15,63.73,Medium,Risk Drivers: High historical default rate (15.8%); High-risk importer country (UAE),0.1578947368421052,103.63157894736842,0.559251390170406,0.13286713286713286
INV_0375,EXP_030,Singapore,51768.49,36.92,Medium,Standard risk profile. No major red flags.,0.1,52.5,0.6613192436502286,0.08196721311475409
INV_0376,EXP_026,Germany,13052.93,29.35,Low,Standard risk profile. No major red flags.,0.0833333333333333,64.125,0.1692219924883705,0.06289308176100629
INV_0377,EXP_035,Canada,149000.17,36.71,Medium,Standard risk profile. No major red flags.,0.074074074074074,49.51851851851852,1.6078344564022218,0.06206896551724138
INV_0378,EXP_022,USA,107291.07,58.86,Medium,Standard risk profile. No major red flags.,0.12,96.52,1.4085128179637074,0.10714285714285714
INV_0379,EXP_036,France,74584.1,50.87,Medium,Standard risk profile. No major red flags.,0.1333333333333333,99.1,0.8790666580653252,0.05755395683453238
INV_0380,EXP_017,France,134249.77,41.9,Medium,Standard risk profile. No major red flags.,0.0869565217391304,66.95652173913044,1.6034172841705372,0.05755395683453238
INV_0381,EXP_047,USA,143903.59,37.84,Medium,Standard risk profile. No major red flags.,0.0526315789473684,48.05263157894737,1.548984007752375,0.10714285714285714
INV_0382,EXP_025,France,120706.22,33.17,Medium,Standard risk profile. No major red flags.,0.0454545454545454,56.04545454545455,1.7541223681775349,0.05755395683453238
INV_0383,EXP_007,USA,14340.11,65.68,Medium,Risk Drivers: High historical default rate (19.0%); Frequent payment delays (113.3 days avg),0.1904761904761904,113.28571428571428,0.2379335212646613,0.10714285714285714
INV_0384,EXP_013,Germany,38564.73,48.41,Medium,Risk Drivers: High historical default rate (15.8%),0.1578947368421052,72.26315789473684,0.5649327571999412,0.06289308176100629
INV_0385,EXP_025,UK,7656.27,23.98,Low,Standard risk profile. No major red flags.,0.0454545454545454,56.04545454545455,0.1112621575243315,0.09210526315789473
INV_0386,EXP_001,Germany,81321.34,56.7,Medium,Risk Drivers: Frequent payment delays (114.1 days avg),0.1363636363636363,114.0909090909091,1.0757456684368658,0.06289308176100629
INV_0387,EXP_022,UAE,108141.29,62.37,Medium,Risk Drivers: High-risk importer country (UAE),0.12,96.52,1.4196744716604135,0.13286713286713286
INV_0388,EXP_011,UAE,7346.25,10.36,Low,Risk Drivers: High-risk importer country (UAE),0.0,2.923076923076923,0.09933542454375,0.13286713286713286
INV_0389,EXP_035,France,69675.28,28.93,Low,Standard risk profile. No major red flags.,0.074074074074074,49.51851851851852,0.7518536115997222,0.05755395683453238
INV_0390,EXP_015,Germany,104005.44,28.92,Low,Standard risk profile. No major red flags.,0.0476190476190476,47.714285714285715,1.306803842620846,0.06289308176100629
INV_0391,EXP_022,UAE,70665.22,58.24,Medium,Risk Drivers: High-risk importer country (UAE),0.12,96.52,0.9276901437764142,0.13286713286713286
INV_0392,EXP_001,UK,24471.18,54.28,Medium,Risk Drivers: Frequent payment delays (114.1 days avg),0.1363636363636363,114.0909090909091,0.3237128887268565,0.09210526315789473
INV_0393,EXP_016,France,102979.61,11.01,Low,Standard risk profile. No major red flags.,0.0,3.5,1.3555343303165688,0.05755395683453238
INV_0394,EXP_047,France,72529.5,24.82,Low,Standard risk profile. No major red flags.,0.0526315789473684,48.05263157894737,0.7807104436399112,0.05755395683453238
INV_0395,EXP_050,Germany,131357.47,62.32,Medium,Risk Drivers: Frequent payment delays (121.4 days avg),0.1428571428571428,121.42857142857144,1.4286183454662915,0.06289308176100629
INV_0396,EXP_032,UK,17092.21,19.86,Low,Standard risk profile. No major red flags.,0.0476190476190476,28.714285714285715,0.2034867699622268,0.09210526315789473
INV_0397,EXP_014,UK,99533.19,25.1,Low,Standard risk profile. No major red flags.,0.0416666666666666,21.25,1.134654860773568,0.09210526315789473
INV_0398,EXP_043,UK,62727.31,43.82,Medium,Risk Drivers: High historical default rate (15.0%),0.15,30.0,0.7104655341849692,0.09210526315789473
INV_0399,EXP_037,Singapore,94785.09,52.43,Medium,Standard risk profile. No major red flags.,0.1363636363636363,70.45454545454545,1.272753913010981,0.08196721311475409
INV_0400,EXP_032,USA,145255.46,34.66,Medium,Standard risk profile. No major red flags.,0.0476190476190476,28.714285714285715,1.729300328908751,0.10714285714285714
INV_0401,EXP_036,UK,105423.77,58.5,Medium,Standard risk profile. No major red flags.,0.1333333333333333,99.1,1.242550639808585,0.09210526315789473
INV_0402,EXP_047,Germany,139698.34,31.59,Medium,Standard risk profile. No major red flags.,0.0526315789473684,48.05263157894737,1.50371852828379,0.06289308176100629
INV_0403,EXP_010,Germany,129253.14,26.19,Low,Standard risk profile. No major red flags.,0.0357142857142857,35.714285714285715,1.5285066900149578,0.06289308176100629
INV_0404,EXP_003,France,124529.39,14.1,Low,Standard risk profile. No major red flags.,0.0,8.619047619047619,1.6061237297850288,0.05755395683453238
INV_0405,EXP_043,France,128460.88,45.47,Medium,Risk Drivers: High historical default rate (15.0%),0.15,30.0,1.45498073695606,0.05755395683453238
INV_0406,EXP_018,UAE,70398.09,15.61,Low,Risk Drivers: High-risk importer country (UAE),0.0,3.473684210526316,0.7131560618622299,0.13286713286713286
INV_0407,EXP_049,France,35950.5,28.02,Low,Standard risk profile. No major red flags.,0.0588235294117647,65.88235294117646,0.6109067147974961,0.05755395683453238
INV_0408,EXP_021,Germany,88918.49,19.43,Low,Standard risk profile. No major red flags.,0.0476190476190476,4.238095238095238,1.180096471611395,0.06289308176100629
INV_0409,EXP_027,USA,148518.5,42.49,Medium,Standard risk profile. No major red flags.,0.0588235294117647,60.11764705882353,1.6842315685567837,0.10714285714285714
INV_0410,EXP_031,UK,10625.2,5.06,Low,Standard risk profile. No major red flags.,0.0,2.473684210526316,0.1232333033889927,0.09210526315789473
INV_0411,EXP_035,France,108359.87,32.43,Medium,Standard risk profile. No major red flags.,0.074074074074074,49.51851851851852,1.169292173809368,0.05755395683453238
INV_0412,EXP_016,Canada,83373.66,9.44,Low,Standard risk profile. No major red flags.,0.0,3.5,1.0974585976208426,0.06206896551724138
INV_0413,EXP_017,France,140645.18,42.54,Medium,Standard risk profile. No major red flags.,0.0869565217391304,66.95652173913044,1.6798011091361749,0.05755395683453238
INV_0414,EXP_023,Germany,104498.58,65.17,Medium,Risk Drivers: Frequent payment delays (138.9 days avg),0.1428571428571428,138.89285714285714,1.365504458175962,0.06289308176100629
INV_0415,EXP_043,UAE,92966.13,52.1,Medium,Risk Drivers: High historical default rate (15.0%); High-risk importer country (UAE),0.15,30.0,1.0529581327743736,0.13286713286713286
INV_0416,EXP_042,USA,117218.36,53.51,Medium,Standard risk profile. No major red flags.,0.1,82.05,1.5580817042254858,0.10714285714285714
INV_0417,EXP_023,UAE,18826.7,65.08,Medium,Risk Drivers: Frequent payment delays (138.9 days avg); High-risk importer country (UAE),0.1428571428571428,138.89285714285714,0.2460123647875539,0.13286713286713286
INV_0418,EXP_008,Singapore,56773.34,22.74,Low,Standard risk profile. No major red flags.,0.0555555555555555,18.0,0.7751397880840338,0.08196721311475409
INV_0419,EXP_047,Singapore,138083.29,33.98,Medium,Standard risk profile. No major red flags.,0.0526315789473684,48.05263157894737,1.486334065382479,0.08196721311475409
INV_0420,EXP_004,France,128268.35,42.82,Medium,Standard risk profile. No major red flags.,0.1111111111111111,48.629629629629626,1.5897245112706715,0.05755395683453238
INV_0421,EXP_045,Germany,107578.01,35.52,Medium,Standard risk profile. No major red flags.,0.0555555555555555,46.94444444444444,1.931537150633947,0.06289308176100629
INV_0422,EXP_006,Singapore,129353.5,32.38,Medium,Standard risk profile. No major red flags.,0.0555555555555555,20.61111111111111,1.863684534058896,0.08196721311475409
INV_0423,EXP_013,Germany,12180.82,45.17,Medium,Risk Drivers: High historical default rate (15.8%),0.1578947368421052,72.26315789473684,0.1784362091360729,0.06289308176100629
INV_0424,EXP_022,UK,144824.64,60.99,Medium,Standard risk profile. No major red flags.,0.12,96.52,1.9012520035169695,0.09210526315789473
INV_0425,EXP_015,UAE,23596.79,29.74,Low,Risk Drivers: High-risk importer country (UAE),0.0476190476190476,47.714285714285715,0.296488105290619,0.13286713286713286
INV_0426,EXP_045,Singapore,44142.64,28.5,Low,Standard risk profile. No major red flags.,0.0555555555555555,46.94444444444444,0.7925704248206497,0.08196721311475409
INV_0427,EXP_041,Singapore,99131.56,57.62,Medium,Risk Drivers: Frequent payment delays (119.2 days avg),0.1176470588235294,119.17647058823528,1.1889571415990106,0.08196721311475409
INV_0428,EXP_015,France,90078.96,26.74,Low,Standard risk profile. No major red flags.,0.0476190476190476,47.714285714285715,1.1318209034766786,0.05755395683453238
INV_0429,EXP_036,USA,130973.46,63.02,Medium,Standard risk profile. No major red flags.,0.1333333333333333,99.1,1.5436856082925523,0.10714285714285714
INV_0430,EXP_038,UAE,86291.08,50.9,Medium,Risk Drivers: High-risk importer country (UAE),0.1176470588235294,55.64705882352941,1.0495635296874917,0.13286713286713286
INV_0431,EXP_036,USA,98588.39,59.82,Medium,Standard risk profile. No major red flags.,0.1333333333333333,99.1,1.1619871597477334,0.10714285714285714
INV_0432,EXP_013,USA,15987.73,51.51,Medium,Risk Drivers: High historical default rate (15.8%),0.1578947368421052,72.26315789473684,0.234203439004194,0.10714285714285714
INV_0433,EXP_020,UAE,111377.55,37.69,Medium,Risk Drivers: High-risk importer country (UAE),0.0555555555555555,34.611111111111114,1.3678587417139407,0.13286713286713286
INV_0434,EXP_012,Germany,31674.78,3.14,Low,Standard risk profile. No major red flags.,0.0,3.3157894736842106,0.3376641252195252,0.06289308176100629
INV_0435,EXP_015,Germany,107473.6,29.29,Low,Standard risk profile. No major red flags.,0.0476190476190476,47.714285714285715,1.3503804556790084,0.06289308176100629
INV_0436,EXP_002,France,27273.49,22.46,Low,Standard risk profile. No major red flags.,0.0625,45.8125,0.3273505360463014,0.05755395683453238
INV_0437,EXP_034,Canada,140928.41,40.2,Medium,Standard risk profile. No major red flags.,0.0769230769230769,55.46153846153846,1.8222539051203817,0.06206896551724138
INV_0438,EXP_027,USA,96179.89,37.52,Medium,Standard risk profile. No major red flags.,0.0588235294117647,60.11764705882353,1.0907005322456051,0.10714285714285714
INV_0439,EXP_036,UK,82961.57,56.28,Medium,Standard risk profile. No major red flags.,0.1333333333333333,99.1,0.9778055924486928,0.09210526315789473
INV_0440,EXP_033,Germany,60863.88,38.13,Medium,Standard risk profile. No major red flags.,0.0952380952380952,71.0,0.7885160987416898,0.06289308176100629
INV_0441,EXP_050,France,97446.44,58.52,Medium,Risk Drivers: Frequent payment delays (121.4 days avg),0.1428571428571428,121.42857142857144,1.0598085657738403,0.05755395683453238
INV_0442,EXP_026,UK,100425.36,42.72,Medium,Standard risk profile. No major red flags.,0.0833333333333333,64.125,1.3019436644157216,0.09210526315789473
INV_0443,EXP_019,USA,116173.87,73.54,High,Risk Drivers: High historical default rate (19.0%),0.1904761904761904,91.47619047619048,1.6790301116669204,0.10714285714285714
INV_0444,EXP_014,Canada,68601.9,18.15,Low,Standard risk profile. No major red flags.,0.0416666666666666,21.25,0.7820454593417756,0.06206896551724138
INV_0445,EXP_038,USA,43174.62,43.08,Medium,Standard risk profile. No major red flags.,0.1176470588235294,55.64705882352941,0.5251354666104096,0.10714285714285714
INV_0446,EXP_003,Germany,115397.21,13.82,Low,Standard risk profile. No major red flags.,0.0,8.619047619047619,1.488341003934784,0.06289308176100629
INV_0447,EXP_024,USA,146895.74,90.22,High,Risk Drivers: High historical default rate (21.1%); Frequent payment delays (157.2 days avg),0.2105263157894736,157.21052631578948,1.6947776254714826,0.10714285714285714
INV_0448,EXP_040,UK,60368.52,9.27,Low,Standard risk profile. No major red flags.,0.0,2.375,0.6275938954445378,0.09210526315789473
INV_0449,EXP_003,Germany,79913.87,9.98,Low,Standard risk profile. No major red flags.,0.0,8.619047619047619,1.0306929387990733,0.06289308176100629
INV_0450,EXP_009,Germany,127980.89,26.37,Low,Standard risk profile. No major red flags.,0.0526315789473684,22.157894736842103,1.4799549636991414,0.06289308176100629
INV_0451,EXP_002,Canada,71480.23,27.51,Low,Standard risk profile. No major red flags.,0.0625,45.8125,0.8579426984670062,0.06206896551724138
INV_0452,EXP_047,USA,109496.1,34.74,Medium,Standard risk profile. No major red flags.,0.0526315789473684,48.05263157894737,1.1786204069770243,0.10714285714285714
INV_0453,EXP_004,Canada,139357.69,44.58,Medium,Standard risk profile. No major red flags.,0.1111111111111111,48.629629629629626,1.7271629020491788,0.06206896551724138
INV_0454,EXP_023,UK,18823.51,59.66,Medium,Risk Drivers: Frequent payment delays (138.9 days avg),0.1428571428571428,138.89285714285714,0.2459706804008226,0.09210526315789473
INV_0455,EXP_005,France,27033.6,32.34,Medium,Standard risk profile. No major red flags.,0.0909090909090909,67.18181818181819,0.3686671137904596,0.05755395683453238
INV_0456,EXP_035,Singapore,115393.36,36.31,Medium,Standard risk profile. No major red flags.,0.074074074074074,49.51851851851852,1.245189319233836,0.08196721311475409
INV_0457,EXP_047,Germany,49269.86,23.43,Low,Standard risk profile. No major red flags.,0.0526315789473684,48.05263157894737,0.5303427468640528,0.06289308176100629
INV_0458,EXP_014,USA,148206.36,31.75,Medium,Standard risk profile. No major red flags.,0.0416666666666666,21.25,1.6895175043777586,0.10714285714285714
INV_0459,EXP_017,USA,50726.91,40.12,Medium,Standard risk profile. No major red flags.,0.0869565217391304,66.95652173913044,0.6058587978702927,0.10714285714285714
INV_0460,EXP_018,Singapore,77577.39,9.46,Low,Standard risk profile. No major red flags.,0.0,3.473684210526316,0.7858847582647531,0.08196721311475409
INV_0461,EXP_048,UAE,69262.73,48.23,Medium,Risk Drivers: High-risk importer country (UAE),0.0909090909090909,75.72727272727273,0.8740531144214054,0.13286713286713286
INV_0462,EXP_023,Germany,135866.34,68.61,Medium,Risk Drivers: Frequent payment delays (138.9 days avg),0.1428571428571428,138.89285714285714,1.775393435834736,0.06289308176100629
INV_0463,EXP_047,UK,18072.01,24.49,Low,Standard risk profile. No major red flags.,0.0526315789473684,48.05263157894737,0.1945278396316658,0.09210526315789473
INV_0464,EXP_047,Canada,65783.57,24.81,Low,Standard risk profile. No major red flags.,0.0526315789473684,48.05263157894737,0.7080969828678974,0.06206896551724138
INV_0465,EXP_004,UAE,106822.64,50.6,Medium,Risk Drivers: High-risk importer country (UAE),0.1111111111111111,48.629629629629626,1.3239319689279772,0.13286713286713286
INV_0466,EXP_028,Germany,12604.22,36.95,Medium,Standard risk profile. No major red flags.,0.1052631578947368,83.57894736842105,0.1297885667902339,0.06289308176100629
INV_0467,EXP_035,Canada,13489.69,24.45,Low,Standard risk profile. No major red flags.,0.074074074074074,49.51851851851852,0.1455648566587842,0.06206896551724138
INV_0468,EXP_019,Germany,143163.42,70.94,High,Risk Drivers: High historical default rate (19.0%); Unusual invoice amount (high volatility),0.1904761904761904,91.47619047619048,2.069102915046372,0.06289308176100629
INV_0469,EXP_015,USA,28562.03,26.85,Low,Standard risk profile. No major red flags.,0.0476190476190476,47.714285714285715,0.3588751757316913,0.10714285714285714
INV_0470,EXP_015,UAE,33665.0,30.8,Medium,Risk Drivers: High-risk importer country (UAE),0.0476190476190476,47.714285714285715,0.422992791163912,0.13286713286713286
INV_0471,EXP_039,USA,55477.93,27.72,Low,Standard risk profile. No major red flags.,0.0416666666666666,40.833333333333336,0.7573490116434811,0.10714285714285714
INV_0472,EXP_025,UK,63746.45,30.81,Medium,Standard risk profile. No major red flags.,0.0454545454545454,56.04545454545455,0.9263737513850636,0.09210526315789473
INV_0473,EXP_004,Canada,131435.36,43.75,Medium,Standard risk profile. No major red flags.,0.1111111111111111,48.629629629629626,1.6289756080879247,0.06206896551724138
INV_0474,EXP_002,USA,33475.85,29.66,Low,Standard risk profile. No major red flags.,0.0625,45.8125,0.4017944693585447,0.10714285714285714
INV_0475,EXP_002,UK,27693.52,27.09,Low,Standard risk profile. No major red flags.,0.0625,45.8125,0.3323919533953655,0.09210526315789473
INV_0476,EXP_011,France,123076.9,13.48,Low,Standard risk profile. No major red flags.,0.0,2.923076923076923,1.6642363264289497,0.05755395683453238
INV_0477,EXP_008,UK,127282.95,32.16,Medium,Standard risk profile. No major red flags.,0.0555555555555555,18.0,1.737824107049377,0.09210526315789473
INV_0478,EXP_018,UK,122387.84,14.62,Low,Standard risk profile. No major red flags.,0.0,3.473684210526316,1.2398295180199448,0.09210526315789473
INV_0479,EXP_042,USA,147193.58,56.85,Medium,Standard risk profile. No major red flags.,0.1,82.05,1.9565162315651776,0.10714285714285714
INV_0480,EXP_004,Singapore,49401.76,37.87,Medium,Standard risk profile. No major red flags.,0.1111111111111111,48.629629629629626,0.6122725424620417,0.08196721311475409
INV_0481,EXP_043,UAE,145126.68,57.06,Medium,Risk Drivers: High historical default rate (15.0%); High-risk importer country (UAE),0.15,30.0,1.6437418443528198,0.13286713286713286
INV_0482,EXP_048,France,88962.64,40.32,Medium,Standard risk profile. No major red flags.,0.0909090909090909,75.72727272727273,1.1226538797871568,0.05755395683453238
INV_0483,EXP_021,UK,83197.63,22.68,Low,Standard risk profile. No major red flags.,0.0476190476190476,4.238095238095238,1.1041711303175563,0.09210526315789473
INV_0484,EXP_033,Germany,92836.97,41.61,Medium,Standard risk profile. No major red flags.,0.0952380952380952,71.0,1.2027403675776058,0.06289308176100629
INV_0485,EXP_004,UK,83889.5,42.8,Medium,Standard risk profile. No major red flags.,0.1111111111111111,48.629629629629626,1.03970460669558,0.09210526315789473
INV_0486,EXP_034,Canada,109129.72,36.75,Medium,Standard risk profile. No major red flags.,0.0769230769230769,55.46153846153846,1.411085659979374,0.06206896551724138
INV_0487,EXP_022,Germany,14451.79,42.76,Medium,Standard risk profile. No major red flags.,0.12,96.52,0.189722513323054,0.06289308176100629
INV_0488,EXP_025,UAE,79715.53,38.17,Medium,Risk Drivers: High-risk importer country (UAE),0.0454545454545454,56.04545454545455,1.1584390122077166,0.13286713286713286
INV_0489,EXP_014,UAE,67867.67,27.48,Low,Risk Drivers: High-risk importer country (UAE),0.0416666666666666,21.25,0.77367541073361,0.13286713286713286
INV_0490,EXP_018,UAE,47724.52,13.69,Low,Risk Drivers: High-risk importer country (UAE),0.0,3.473684210526316,0.4834652578992587,0.13286713286713286
INV_0491,EXP_023,UAE,20082.45,65.21,Medium,Risk Drivers: Frequent payment delays (138.9 days avg); High-risk importer country (UAE),0.1428571428571428,138.89285714285714,0.2624215085611292,0.13286713286713286
INV_0492,EXP_031,Canada,34910.86,3.43,Low,Standard risk profile. No major red flags.,0.0,2.473684210526316,0.4049034937648845,0.06206896551724138
INV_0493,EXP_017,UAE,120417.93,50.52,Medium,Risk Drivers: High-risk importer country (UAE),0.0869565217391304,66.95652173913044,1.4382161718864612,0.13286713286713286
INV_0494,EXP_007,Canada,112684.32,73.38,High,Risk Drivers: High historical default rate (19.0%); Frequent payment delays (113.3 days avg),0.1904761904761904,113.28571428571428,1.869677223460204,0.06206896551724138
INV_0495,EXP_036,Singapore,116619.24,58.26,Medium,Standard risk profile. No major red flags.,0.1333333333333333,99.1,1.3745032194920646,0.08196721311475409
INV_0496,EXP_037,UK,33600.2,46.89,Medium,Standard risk profile. No major red flags.,0.1363636363636363,70.45454545454545,0.4511762981704355,0.09210526315789473
INV_0497,EXP_045,USA,15672.66,27.55,Low,Standard risk profile. No major red flags.,0.0555555555555555,46.94444444444444,0.2813988196960943,0.10714285714285714
INV_0498,EXP_044,France,60999.87,56.45,Medium,Risk Drivers: Frequent payment delays (112.9 days avg),0.1428571428571428,112.92857142857144,1.00933356611877,0.05755395683453238
INV_0499,EXP_027,France,112448.55,32.48,Medium,Standard risk profile. No major red flags.,0.0588235294117647,60.11764705882353,1.275190617656628,0.05755395683453238
INV_0500,EXP_023,Canada,127088.63,67.54,Medium,Risk Drivers: Frequent payment delays (138.9 days avg),0.1428571428571428,138.89285714285714,1.6606932921813418,0.06206896551724138
INV_0501,EXP_038,Canada,139415.53,46.91,Medium,Standard risk profile. No major red flags.,0.1176470588235294,55.64705882352941,1.6957193693722734,0.06206896551724138
INV_0502,EXP_030,UAE,90170.47,47.79,Medium,Risk Drivers: High-risk importer country (UAE),0.1,52.5,1.151887316396241,0.13286713286713286
INV_0503,EXP_030,Canada,69993.04,36.23,Medium,Standard risk profile. No major red flags.,0.1,52.5,0.8941296969175689,0.06206896551724138
INV_0504,EXP_011,Germany,22505.78,2.79,Low,Standard risk profile. No major red flags.,0.0,2.923076923076923,0.304321417184038,0.06289308176100629
INV_0505,EXP_031,Canada,36367.59,3.58,Low,Standard risk profile. No major red flags.,0.0,2.473684210526316,0.4217989545605257,0.06206896551724138
INV_0506,EXP_033,France,37104.53,34.84,Medium,Standard risk profile. No major red flags.,0.0952380952380952,71.0,0.4807041424444842,0.05755395683453238
INV_0507,EXP_001,USA,49599.58,59.06,Medium,Risk Drivers: Frequent payment delays (114.1 days avg),0.1363636363636363,114.0909090909091,0.6561197016833197,0.10714285714285714
INV_0508,EXP_020,UK,41962.51,25.13,Low,Standard risk profile. No major red flags.,0.0555555555555555,34.611111111111114,0.5153532837430762,0.09210526315789473
INV_0509,EXP_003,Germany,96174.35,11.74,Low,Standard risk profile. No major red flags.,0.0,8.619047619047619,1.2404132529007876,0.06289308176100629
INV_0510,EXP_007,France,69666.04,66.79,Medium,Risk Drivers: High historical default rate (19.0%); Frequent payment delays (113.3 days avg),0.1904761904761904,113.28571428571428,1.1559106736116214,0.05755395683453238
INV_0511,EXP_003,Canada,95040.17,11.51,Low,Standard risk profile. No major red flags.,0.0,8.619047619047619,1.225785112412445,0.06206896551724138
INV_0512,EXP_002,Germany,22159.44,22.65,Low,Standard risk profile. No major red flags.,0.0625,45.8125,0.2659690623563706,0.06289308176100629
INV_0513,EXP_001,UAE,37848.62,61.17,Medium,Risk Drivers: Frequent payment delays (114.1 days avg); High-risk importer country (UAE),0.1363636363636363,114.0909090909091,0.5006741037630827,0.13286713286713286
INV_0514,EXP_035,USA,148793.39,42.68,Medium,Standard risk profile. No major red flags.,0.074074074074074,49.51851851851852,1.605603130029273,0.10714285714285714
INV_0515,EXP_041,USA,72966.04,58.33,Medium,Risk Drivers: Frequent payment delays (119.2 days avg),0.1176470588235294,119.17647058823528,0.8751349656173985,0.10714285714285714
INV_0516,EXP_008,France,5157.97,13.59,Low,Standard risk profile. No major red flags.,0.0555555555555555,18.0,0.0704229797426715,0.05755395683453238
INV_0517,EXP_007,UAE,40126.58,72.68,High,Risk Drivers: High historical default rate (19.0%); Frequent payment delays (113.3 days avg); High-risk importer country (UAE),0.1904761904761904,113.28571428571428,0.6657869762301779,0.13286713286713286
INV_0518,EXP_047,UK,98822.25,31.78,Medium,Standard risk profile. No major red flags.,0.0526315789473684,48.05263157894737,1.0637266579666786,0.09210526315789473
INV_0519,EXP_036,UAE,34073.14,56.86,Medium,Risk Drivers: High-risk importer country (UAE),0.1333333333333333,99.1,0.4015944592693611,0.13286713286713286
INV_0520,EXP_029,Germany,77967.93,44.06,Medium,Standard risk profile. No major red flags.,0.0833333333333333,101.25,1.0659803820860227,0.06289308176100629
INV_0521,EXP_017,USA,24038.51,37.45,Medium,Standard risk profile. No major red flags.,0.0869565217391304,66.95652173913044,0.2871048674400433,0.10714285714285714
INV_0522,EXP_040,Germany,142645.89,12.57,Low,Standard risk profile. No major red flags.,0.0,2.375,1.4829531976972945,0.06289308176100629
INV_0523,EXP_006,France,11614.63,14.91,Low,Standard risk profile. No major red flags.,0.0555555555555555,20.61111111111111,0.1673399351375608,0.05755395683453238
INV_0524,EXP_049,France,43664.82,29.12,Low,Standard risk profile. No major red flags.,0.0588235294117647,65.88235294117646,0.7419961262965469,0.05755395683453238
INV_0525,EXP_006,USA,8984.4,21.18,Low,Standard risk profile. No major red flags.,0.0555555555555555,20.61111111111111,0.1294444087542953,0.10714285714285714
INV_0526,EXP_010,Canada,144265.07,27.57,Low,Standard risk profile. No major red flags.,0.0357142857142857,35.714285714285715,1.7060330188533617,0.06206896551724138
